     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
       277: 2022-10-20  2:19:29.9950000    2.4138  -1556442.4129      0.0000      0.0000      0.0000   
       278: 2022-10-20  2:19:59.9950000    2.4137  -1552039.2576      0.0000      0.0000      0.0000   
       279: 2022-10-20  2:20:29.9950000    2.4136  -1547623.5446      0.0000      0.0000      0.0000   
       280: 2022-10-20  2:20:59.9950000    2.4135  -1543195.9991      0.0000      0.0000      0.0000   
       281: 2022-10-20  2:21:29.9950000    2.4134  -1538757.1265      0.0000      0.0000      0.0000   
       282: 2022-10-20  2:21:59.9950000    2.4134  -1534305.1342      0.0000      0.0000      0.0000   
       283: 2022-10-20  2:22:29.9950000    2.4134  -1529853.4704      0.0000      0.0000      0.0000   
       284: 2022-10-20  2:22:59.9950000    2.4134  -1525396.7546      0.0000      0.0000      0.0000   
       285: 2022-10-20  2:23:29.9950000    2.4134  -1520935.0938      0.0000      0.0000      0.0000   
       286: 2022-10-20  2:23:59.9950000    2.4134  -1516451.6923      0.0000      0.0000      0.0000   
       287: 2022-10-20  2:24:29.9950000    2.4133  -1511952.7176      0.0000      0.0000      0.0000   
       288: 2022-10-20  2:24:59.9950000    2.4132  -1507426.5675      0.0000      0.0000      0.0000   
       289: 2022-10-20  2:25:29.9950000    2.4131  -1502873.7739      0.0000      0.0000      0.0000   
       290: 2022-10-20  2:25:59.9950000    2.4131  -1498302.0784      0.0000      0.0000      0.0000   
       291: 2022-10-20  2:26:29.9950000    2.4131  -1493715.1921      0.0000      0.0000      0.0000   
       292: 2022-10-20  2:26:59.9950000    2.4130  -1489109.1197      0.0000      0.0000      0.0000   
       293: 2022-10-20  2:27:29.9950000    2.4129  -1484479.3145      0.0000      0.0000      0.0000   
       294: 2022-10-20  2:27:59.9950000    2.4129  -1479826.5086      0.0000      0.0000      0.0000   
       295: 2022-10-20  2:28:29.9950000    2.4129  -1475156.5054      0.0000      0.0000      0.0000   
       296: 2022-10-20  2:28:59.9950000    2.4129  -1470466.0118      0.0000      0.0000      0.0000   
       297: 2022-10-20  2:29:29.9950000    2.4128  -1465746.7411      0.0000      0.0000      0.0000   
       298: 2022-10-20  2:29:59.9950000    2.4128  -1461001.7776      0.0000      0.0000      0.0000   
       299: 2022-10-20  2:30:29.9950000    2.4128  -1456230.6297      0.0000      0.0000      0.0000   
       300: 2022-10-20  2:30:59.9950000    2.4128  -1451433.9218      0.0000      0.0000      0.0000   
       301: 2022-10-20  2:31:29.9950000    2.4128  -1446610.3959      0.0000      0.0000      0.0000   
       302: 2022-10-20  2:31:59.9950000    2.4128  -1441761.0682      0.0000      0.0000      0.0000   
       303: 2022-10-20  2:32:29.9950000    2.4127  -1436883.7084      0.0000      0.0000      0.0000   
       304: 2022-10-20  2:32:59.9950000    2.4126  -1431993.3761      0.0000      0.0000      0.0000   
       305: 2022-10-20  2:33:29.9950000    2.4126  -1427069.8609      0.0000      0.0000      0.0000   
       306: 2022-10-20  2:33:59.9950000    2.4126  -1422118.8078      0.0000      0.0000      0.0000   
       307: 2022-10-20  2:34:29.9950000    2.4125  -1417143.0648      0.0000      0.0000      0.0000   
       308: 2022-10-20  2:34:59.9950000    2.4125  -1412135.5283      0.0000      0.0000      0.0000   
       309: 2022-10-20  2:35:29.9950000    2.4125  -1407104.2087      0.0000      0.0000      0.0000   
       310: 2022-10-20  2:35:59.9950000    2.4125  -1402041.7484      0.0000      0.0000      0.0000   
       311: 2022-10-20  2:36:29.9950000    2.4125  -1396960.1274      0.0000      0.0000      0.0000   
       312: 2022-10-20  2:36:59.9950000    2.4125  -1391850.5706      0.0000      0.0000      0.0000   
       313: 2022-10-20  2:37:29.9950000    2.4125  -1386710.1864      0.0000      0.0000      0.0000   
       314: 2022-10-20  2:37:59.9950000    2.4124  -1381543.1965      0.0000      0.0000      0.0000   
       315: 2022-10-20  2:38:29.9950000    2.4124  -1376353.8557      0.0000      0.0000      0.0000   
       316: 2022-10-20  2:38:59.9950000    2.4124  -1371149.7363      0.0000      0.0000      0.0000   
       317: 2022-10-20  2:39:29.9950000    2.4124  -1365919.7846      0.0000      0.0000      0.0000   
       318: 2022-10-20  2:39:59.9950000    2.4124  -1360675.7808      0.0000      0.0000      0.0000   
       319: 2022-10-20  2:40:29.9950000    2.4123  -1355402.6038      0.0000      0.0000      0.0000   
       320: 2022-10-20  2:40:59.9950000    2.4123  -1350107.2858      0.0000      0.0000      0.0000   
       321: 2022-10-20  2:41:29.9960000    2.4123  -1344796.7508      0.0000      0.0000      0.0000   
       322: 2022-10-20  2:41:59.9960000    2.4123  -1339455.3995      0.0000      0.0000      0.0000   
       323: 2022-10-20  2:42:29.9960000    2.4123  -1334085.7788      0.0000      0.0000      0.0000   
       324: 2022-10-20  2:42:59.9960000    2.4122  -1328689.4779      0.0000      0.0000      0.0000   
       325: 2022-10-20  2:43:29.9960000    2.4122  -1323283.6470      0.0000      0.0000      0.0000   
       326: 2022-10-20  2:43:59.9960000    2.4122  -1317859.1956      0.0000      0.0000      0.0000   
       327: 2022-10-20  2:44:29.9960000    2.4122  -1312412.5264      0.0000      0.0000      0.0000   
       328: 2022-10-20  2:44:59.9960000    2.4122  -1306952.9420      0.0000      0.0000      0.0000   
       329: 2022-10-20  2:45:29.9960000    2.4122  -1301482.1808      0.0000      0.0000      0.0000   
       330: 2022-10-20  2:45:59.9960000    2.4123  -1295988.0251      0.0000      0.0000      0.0000   
       331: 2022-10-20  2:46:29.9960000    2.4123  -1290481.1065      0.0000      0.0000      0.0000   
       332: 2022-10-20  2:46:59.9960000    2.4122  -1284972.0824      0.0000      0.0000      0.0000   
       333: 2022-10-20  2:47:29.9960000    2.4122  -1279435.7692      0.0000      0.0000      0.0000   
       334: 2022-10-20  2:47:59.9960000    2.4122  -1273879.4346      0.0000      0.0000      0.0000   
       335: 2022-10-20  2:48:29.9960000    2.4122  -1268305.9686      0.0000      0.0000      0.0000   
       336: 2022-10-20  2:48:59.9960000    2.4123  -1262721.4786      0.0000      0.0000      0.0000   
       337: 2022-10-20  2:49:29.9960000    2.4124  -1257128.7801      0.0000      0.0000      0.0000   
       338: 2022-10-20  2:49:59.9960000    2.4124  -1251526.9969      0.0000      0.0000      0.0000   
       339: 2022-10-20  2:50:29.9960000    2.4123  -1245909.1302      0.0000      0.0000      0.0000   
       340: 2022-10-20  2:50:59.9960000    2.4123  -1240270.2243      0.0000      0.0000      0.0000   
       341: 2022-10-20  2:51:29.9960000    2.4124  -1234620.1087      0.0000      0.0000      0.0000   
       342: 2022-10-20  2:51:59.9960000    2.4124  -1228958.8150      0.0000      0.0000      0.0000   
       343: 2022-10-20  2:52:29.9960000    2.4125  -1223282.0824      0.0000      0.0000      0.0000   
       344: 2022-10-20  2:52:59.9960000    2.4125  -1217581.6794      0.0000      0.0000      0.0000   
       345: 2022-10-20  2:53:29.9960000    2.4125  -1211860.6721      0.0000      0.0000      0.0000   
       346: 2022-10-20  2:53:59.9960000    2.4124  -1206122.7478      0.0000      0.0000      0.0000   
       347: 2022-10-20  2:54:29.9960000    2.4124  -1200371.0946      0.0000      0.0000      0.0000   
       348: 2022-10-20  2:54:59.9960000    2.4125  -1194615.2145      0.0000      0.0000      0.0000   
       349: 2022-10-20  2:55:29.9960000    2.4125  -1188855.8120      0.0000      0.0000      0.0000   
       350: 2022-10-20  2:55:59.9960000    2.4125  -1183092.7018      0.0000      0.0000      0.0000   
       351: 2022-10-20  2:56:29.9960000    2.4126  -1177323.6047      0.0000      0.0000      0.0000   
       352: 2022-10-20  2:56:59.9960000    2.4126  -1171542.2742      0.0000      0.0000      0.0000   
       353: 2022-10-20  2:57:29.9960000    2.4126  -1165752.1002      0.0000      0.0000      0.0000   
       354: 2022-10-20  2:57:59.9960000    2.4127  -1159946.8577      0.0000      0.0000      0.0000   
       355: 2022-10-20  2:58:29.9960000    2.4127  -1154132.3201      0.0000      0.0000      0.0000   
       356: 2022-10-20  2:58:59.9960000    2.4127  -1148310.5875      0.0000      0.0000      0.0000   
       357: 2022-10-20  2:59:29.9960000    2.4125  -1142472.4406      0.0000      0.0000      0.0000   
       358: 2022-10-20  2:59:59.9960000    2.4126  -1136629.7439      0.0000      0.0000      0.0000   
       359: 2022-10-20  3: 0:29.9960000    2.4125  -1130777.1520      0.0000      0.0000      0.0000   
       360: 2022-10-20  3: 0:59.9960000    2.4127  -1124907.3686      0.0000      0.0000      0.0000   
       361: 2022-10-20  3: 1:29.9960000    2.4129  -1119030.8520      0.0000      0.0000      0.0000   
       362: 2022-10-20  3: 1:59.9960000    2.4130  -1113144.5913      0.0000      0.0000      0.0000   
       363: 2022-10-20  3: 2:29.9960000    2.4129  -1107261.9172      0.0000      0.0000      0.0000   
       364: 2022-10-20  3: 2:59.9960000    2.4128  -1101373.1705      0.0000      0.0000      0.0000   
       365: 2022-10-20  3: 3:29.9960000    2.4127  -1095469.4284      0.0000      0.0000      0.0000   
       366: 2022-10-20  3: 3:59.9960000    2.4126  -1089557.3762      0.0000      0.0000      0.0000   
       367: 2022-10-20  3: 4:29.9960000    2.4123  -1083636.5929      0.0000      0.0000      0.0000   
       368: 2022-10-20  3: 4:59.9960000    2.4119  -1077719.4259      0.0000      0.0000      0.0000   
       369: 2022-10-20  3: 5:29.9960000    2.4119  -1071800.3333      0.0000      0.0000      0.0000   
       370: 2022-10-20  3: 5:59.9960000    2.4119  -1065871.7076      0.0000      0.0000      0.0000   
       371: 2022-10-20  3: 6:29.9960000    2.4121  -1059933.0386      0.0000      0.0000      0.0000   
       372: 2022-10-20  3: 6:59.9960000    2.4122  -1053991.5195      0.0000      0.0000      0.0000   
       373: 2022-10-20  3: 7:29.9960000    2.4123  -1048050.7360      0.0000      0.0000      0.0000   
       374: 2022-10-20  3: 7:59.9970000    2.4122  -1042103.5072      0.0000      0.0000      0.0000   
       375: 2022-10-20  3: 8:29.9970000    2.4120  -1036160.3308      0.0000      0.0000      0.0000   
       376: 2022-10-20  3: 8:59.9970000    2.4121  -1030213.4455      0.0000      0.0000      0.0000   
       377: 2022-10-20  3: 9:29.9970000    2.4123  -1024265.0051      0.0000      0.0000      0.0000   
       378: 2022-10-20  3: 9:59.9970000    2.4124  -1018311.5418      0.0000      0.0000      0.0000   
       379: 2022-10-20  3:10:29.9970000    2.4125  -1012354.4255      0.0000      0.0000      0.0000   
       380: 2022-10-20  3:10:59.9970000    2.4127  -1006398.6336      0.0000      0.0000      0.0000   
       381: 2022-10-20  3:11:29.9970000    2.4128  -1000440.0129      0.0000      0.0000      0.0000   
       382: 2022-10-20  3:11:59.9970000    2.4127  -994476.5687      0.0000      0.0000      0.0000   
       383: 2022-10-20  3:12:29.9970000    2.4126  -988515.2671      0.0000      0.0000      0.0000   
       384: 2022-10-20  3:12:59.9970000    2.4124  -982552.1766      0.0000      0.0000      0.0000   
       385: 2022-10-20  3:13:29.9970000    2.4124  -976586.2444      0.0000      0.0000      0.0000   
       386: 2022-10-20  3:13:59.9970000    2.4124  -970621.9421      0.0000      0.0000      0.0000   
       387: 2022-10-20  3:14:29.9970000    2.4123  -964662.1711      0.0000      0.0000      0.0000   
       388: 2022-10-20  3:14:59.9970000    2.4119  -958701.7132      0.0000      0.0000      0.0000   
       389: 2022-10-20  3:15:29.9970000    2.4118  -952743.3111      0.0000      0.0000      0.0000   
       390: 2022-10-20  3:15:59.9970000    2.4119  -946786.5175      0.0000      0.0000      0.0000   
       391: 2022-10-20  3:16:29.9970000    2.4121  -940830.5194      0.0000      0.0000      0.0000   
       392: 2022-10-20  3:16:59.9970000    2.4122  -934878.9124      0.0000      0.0000      0.0000   
       393: 2022-10-20  3:17:29.9970000    2.4122  -928927.9637      0.0000      0.0000      0.0000   
       394: 2022-10-20  3:17:59.9970000    2.4124  -922976.0348      0.0000      0.0000      0.0000   
       395: 2022-10-20  3:18:29.9970000    2.4125  -917024.1961      0.0000      0.0000      0.0000   
       396: 2022-10-20  3:18:59.9970000    2.4125  -911070.2693      0.0000      0.0000      0.0000   
       397: 2022-10-20  3:19:29.9970000    2.4125  -905119.8720      0.0000      0.0000      0.0000   
       398: 2022-10-20  3:19:59.9970000    2.4124  -899167.0935      0.0000      0.0000      0.0000   
       399: 2022-10-20  3:20:29.9970000    2.4124  -893212.5020      0.0000      0.0000      0.0000   
       400: 2022-10-20  3:20:59.9970000    2.4124  -887264.0351      0.0000      0.0000      0.0000   
       401: 2022-10-20  3:21:29.9970000    2.4124  -881316.1995      0.0000      0.0000      0.0000   
       402: 2022-10-20  3:21:59.9970000    2.4125  -875365.5717      0.0000      0.0000      0.0000   
       403: 2022-10-20  3:22:29.9970000    2.4125  -869413.6141      0.0000      0.0000      0.0000   
       404: 2022-10-20  3:22:59.9970000    2.4125  -863457.8133      0.0000      0.0000      0.0000   
       405: 2022-10-20  3:23:29.9970000    2.4125  -857501.6960      0.0000      0.0000      0.0000   
       406: 2022-10-20  3:23:59.9970000    2.4122  -851550.2059      0.0000      0.0000      0.0000   
       407: 2022-10-20  3:24:29.9970000    2.4120  -845601.6603      0.0000      0.0000      0.0000   
       408: 2022-10-20  3:24:59.9970000    2.4120  -839647.7912      0.0000      0.0000      0.0000   
       409: 2022-10-20  3:25:29.9970000    2.4121  -833693.3092      0.0000      0.0000      0.0000   
       410: 2022-10-20  3:25:59.9970000    2.4124  -827740.3945      0.0000      0.0000      0.0000   
       411: 2022-10-20  3:26:29.9970000    2.4125  -821784.1097      0.0000      0.0000      0.0000   
       412: 2022-10-20  3:26:59.9970000    2.4127  -815828.9381      0.0000      0.0000      0.0000   
       413: 2022-10-20  3:27:29.9970000    2.4128  -809875.9212      0.0000      0.0000      0.0000   
       414: 2022-10-20  3:27:59.9970000    2.4128  -803926.3982      0.0000      0.0000      0.0000   
       415: 2022-10-20  3:28:29.9970000    2.4128  -797976.2752      0.0000      0.0000      0.0000   
       416: 2022-10-20  3:28:59.9970000    2.4127  -792030.6834      0.0000      0.0000      0.0000   
       417: 2022-10-20  3:29:29.9970000    2.4127  -786087.0925      0.0000      0.0000      0.0000   
       418: 2022-10-20  3:29:59.9970000    2.4128  -780141.3104      0.0000      0.0000      0.0000   
       419: 2022-10-20  3:30:29.9970000    2.4130  -774196.2147      0.0000      0.0000      0.0000   
       420: 2022-10-20  3:30:59.9970000    2.4131  -768252.2280      0.0000      0.0000      0.0000   
       421: 2022-10-20  3:31:29.9970000    2.4131  -762308.3706      0.0000      0.0000      0.0000   
       422: 2022-10-20  3:31:59.9970000    2.4131  -756363.1280      0.0000      0.0000      0.0000   
       423: 2022-10-20  3:32:29.9970000    2.4132  -750416.8950      0.0000      0.0000      0.0000   
       424: 2022-10-20  3:32:59.9980000    2.4132  -744468.9442      0.0000      0.0000      0.0000   
       425: 2022-10-20  3:33:29.9980000    2.4129  -738518.4887      0.0000      0.0000      0.0000   
       426: 2022-10-20  3:33:59.9980000    2.4128  -732567.2197      0.0000      0.0000      0.0000   
       427: 2022-10-20  3:34:29.9980000    2.4130  -726616.9061      0.0000      0.0000      0.0000   
       428: 2022-10-20  3:34:59.9980000    2.4131  -720670.6791      0.0000      0.0000      0.0000   
       429: 2022-10-20  3:35:29.9980000    2.4133  -714726.3967      0.0000      0.0000      0.0000   
       430: 2022-10-20  3:35:59.9980000    2.4136  -708784.4324      0.0000      0.0000      0.0000   
       431: 2022-10-20  3:36:29.9980000    2.4138  -702846.7225      0.0000      0.0000      0.0000   
       432: 2022-10-20  3:36:59.9980000    2.4143  -696912.3618      0.0000      0.0000      0.0000   
